abstractid	名字	DataType	等级	CD	吟唱	使用半径	作用范围	伤害	千分比伤害	伤害类型	最低MP限制	消耗MP	消耗HP	对象类型	作用类型	攻击有效时间	被动Buf	目标Buf	使用者Buf	范围模型	伤害个数	影响范围	描述	备注		
25016	磐石	DT_Skill	1	10	0	0	5	0		2	100	100	0	31	54	2		10010|6		data/JXJEffect/Eft_Sk_Fanwei_01.cre	0	5|5|5	提升自身5米范围内本队士兵100%护甲，15%减伤，持续8秒	曹仁6		
25017	磐石	DT_Skill	1	10	0	0	5	0		2	100	100	0	31	54	2		10010|7		data/JXJEffect/Eft_Sk_Fanwei_01.cre	0	5|5|5	提升自身5米范围内本队士兵100%护甲，20%减伤，持续8.5秒	曹仁7		
25018	磐石	DT_Skill	1	10	0	0	5	0		2	100	100	0	31	54	2		10010|8		data/JXJEffect/Eft_Sk_Fanwei_01.cre	0	5|5|5	提升自身5米范围内本队士兵100%护甲，30%减伤，持续9秒	曹仁8		
25019	磐石	DT_Skill	1	10	0	0	5	0		2	100	100	0	31	54	2		10010|9		data/JXJEffect/Eft_Sk_Fanwei_01.cre	0	5|5|5	提升自身5米范围内本队士兵100%护甲，50%减伤，持续10秒	曹仁9		
25020	逆境	DT_Skill	1		0						0	0					20001|0				1		自身部队受到攻击时，额外获得1士气	曹洪0		
25021	逆境	DT_Skill	1		0						0	0					20001|1				1		自身部队受到攻击时，额外获得1.5士气	曹洪1		
25022	逆境	DT_Skill	1		0						0	0					20001|2				1		自身部队受到攻击时，额外获得2士气	曹洪2		
25023	逆境	DT_Skill	1		0						0	0					20001|3				1		自身部队受到攻击时，额外获得2.5士气	曹洪3		
25024	逆境	DT_Skill	1		0						0	0					20001|4				1		自身部队受到攻击时，额外获得3士气	曹洪4		
25025	逆境	DT_Skill	1		0						0	0					20001|5				1		自身部队受到攻击时，额外获得3.5士气	曹洪5		
25026	逆境	DT_Skill	1		0						0	0					20001|6				1		自身部队受到攻击时，额外获得4士气	曹洪6		
25027	逆境	DT_Skill	1		0						0	0					20001|7				1		自身部队受到攻击时，额外获得4.5士气	曹洪7		
25028	逆境	DT_Skill	1		0						0	0					20001|8				1		自身部队受到攻击时，额外获得5士气	曹洪8		
25029	逆境	DT_Skill	1		0						0	0					20001|9				1		自身部队受到攻击时，额外获得6士气	曹洪9		
25030	虎豹	DT_Skill	1		0						0	0				1	20000|0				1		提升周围8米范围内骑兵部队20%基础暴击	曹纯0		
25031	虎豹	DT_Skill	1		0						0	0				1	20000|1				1		提升周围8米范围内骑兵部队40%基础暴击	曹纯1		
25032	虎豹	DT_Skill	1		0						0	0				1	20000|2				1		提升周围8米范围内骑兵部队60%基础暴击	曹纯2		
25033	虎豹	DT_Skill	1		0						0	0				1	20000|3				1		提升周围8米范围内骑兵部队80%基础暴击	曹纯3		
25034	虎豹	DT_Skill	1		0						0	0				1	20000|4				1		提升周围8米范围内骑兵部队100%基础暴击	曹纯4		
25035	虎豹	DT_Skill	1		0						0	0				1	20000|5				1		提升周围8米范围内骑兵部队150%基础暴击，提升虎豹骑40%暴击伤害和5%护甲生命	曹纯5		
25036	虎豹	DT_Skill	1		0						0	0				1	20000|6				1		提升周围8米范围内骑兵部队200%基础暴击，提升虎豹骑80%暴击伤害和10%护甲生命	曹纯6		
25037	虎豹	DT_Skill	1		0						0	0				1	20000|7				1		提升周围8米范围内骑兵部队250%基础暴击，提升虎豹骑120%暴击伤害和15%护甲生命	曹纯7		
25038	虎豹	DT_Skill	1		0						0	0				1	20000|8				1		提升周围8米范围内骑兵部队300%基础暴击，提升虎豹骑160%暴击伤害和20%护甲生命	曹纯8		
25039	虎豹	DT_Skill	1		0						0	0				1	20000|9				1		提升周围8米范围内骑兵部队400%基础暴击，提升虎豹骑200%暴击伤害和30%护甲生命	曹纯9		
25040	驱逐	DT_Skill	1															21510|0					骑兵单位攻击移速低于自身的单位对其造成10%额外伤害（攻击城防护甲类单位无效）	曹彰0		
25041	驱逐	DT_Skill	1															21510|1					骑兵单位攻击移速低于自身的单位对其造成15%额外伤害（攻击城防护甲类单位无效）	曹彰1		
25042	驱逐	DT_Skill	1															21510|2					骑兵单位攻击移速低于自身的单位对其造成20%额外伤害（攻击城防护甲类单位无效）	曹彰2		
25043	驱逐	DT_Skill	1															21510|3					骑兵单位攻击移速低于自身的单位对其造成25%额外伤害（攻击城防护甲类单位无效）	曹彰3		
25044	驱逐	DT_Skill	1															21510|4					骑兵单位攻击移速低于自身的单位对其造成30%额外伤害（攻击城防护甲类单位无效）	曹彰4		
25045	驱逐	DT_Skill	1															21510|5	21511|0				骑兵单位攻击移速低于自身的单位对其造成35%额外伤害，且有15%概率提高自身30%攻速和5%物理吸血，持续5秒（攻击城防护甲类单位无效）	曹彰5		
25046	驱逐	DT_Skill	1															21510|6	21511|1				骑兵单位攻击移速低于自身的单位对其造成40%额外伤害，且有20%概率提高自身40%攻速和10%物理吸血，持续5秒（攻击城防护甲类单位无效）	曹彰6		
25047	驱逐	DT_Skill	1															21510|7	21511|2				骑兵单位攻击移速低于自身的单位对其造成45%额外伤害，且有25%概率提高自身50%攻速和15%物理吸血，持续5秒（攻击城防护甲类单位无效）	曹彰7		
25048	驱逐	DT_Skill	1															21510|8	21511|3				骑兵单位攻击移速低于自身的单位对其造成50%额外伤害，且有30%概率提高自身60%攻速和20%物理吸血，持续5秒（攻击城防护甲类单位无效）	曹彰8		
25049	驱逐	DT_Skill	1															21510|9	21511|4				骑兵单位攻击移速低于自身的单位对其造成60%额外伤害，且有40%概率提高自身80%攻速和30%物理吸血，持续5秒（攻击城防护甲类单位无效）	曹彰9		
25060	逆战	DT_Skill	1		0						0	0				1	21503|0				1		每损失15%血量，增加5%普通攻击3%攻速	牛金0		
25061	逆战	DT_Skill	1		0						0	0				1	21503|1				1		每损失14%血量，增加5%普通攻击3%攻速	牛金1		
25062	逆战	DT_Skill	1		0						0	0				1	21503|2				1		每损失13%血量，增加6%普通攻击3%攻速	牛金2		
25063	逆战	DT_Skill	1		0						0	0				1	21503|3				1		每损失12%血量，增加7%普通攻击3%攻速	牛金3		
25064	逆战	DT_Skill	1		0						0	0				1	21503|4				1		每损失11%血量，增加8%普通攻击4%攻速	牛金4		
25065	逆战	DT_Skill	1		0						0	0				1	21503|5		21504|0		1		每损失10%血量，增加9%普通攻击5%攻速，在眩晕状态下被攻击时，提高30%护甲，持续3秒	牛金5		
25066	逆战	DT_Skill	1		0						0	0				1	21503|6		21504|1		1		每损失9%血量，增加10%普通攻击6%攻速，在眩晕状态下被攻击时，提高40%护甲，持续3秒	牛金6		
25067	逆战	DT_Skill	1		0						0	0				1	21503|7		21504|2		1		每损失8%血量，增加11%普通攻击7%攻速，在眩晕状态下被攻击时，提高50%护甲，持续3秒	牛金7		
25068	逆战	DT_Skill	1		0						0	0				1	21503|8		21504|3		1		每损失7%血量，增加12%普通攻击8%攻速，在眩晕状态下被攻击时，提高60%护甲，持续3秒	牛金8		
25069	逆战	DT_Skill	1		0						0	0				1	21503|9		21504|4		1		每损失5%血量，增加15%普通攻击10%攻速，在眩晕状态下被攻击时，提高70%护甲，持续3秒	牛金9		
25070	刚烈	DT_Skill	1	15	0	0	5	0		2	100	100	0	31	16	2		10002|0		data/JXJEffect/Eft_Sk_Fanwei_01.cre	0	5|5|5	提升自身5米范围内本队士兵10%物理反弹，持续5秒	夏侯惇0		
25071	刚烈	DT_Skill	1	15	0	0	5	0		2	100	100	0	31	16	2		10002|1		data/JXJEffect/Eft_Sk_Fanwei_01.cre	0	5|5|5	提升自身5米范围内本队士兵15%物理反弹，持续5秒	夏侯惇1		
25072	刚烈	DT_Skill	1	15	0	0	5	0		2	100	100	0	31	16	2		10002|2		data/JXJEffect/Eft_Sk_Fanwei_01.cre	0	5|5|5	提升自身5米范围内本队士兵20%物理反弹，持续5秒	夏侯惇2		
25073	刚烈	DT_Skill	1	15	0	0	5	0		2	100	100	0	31	16	2		10002|3		data/JXJEffect/Eft_Sk_Fanwei_01.cre	0	5|5|5	提升自身5米范围内本队士兵25%物理反弹，持续5秒	夏侯惇3		
25074	刚烈	DT_Skill	1	15	0	0	5	0		2	100	100	0	31	16	2		10002|4		data/JXJEffect/Eft_Sk_Fanwei_01.cre	0	5|5|5	提升自身5米范围内本队士兵30%物理反弹，持续5秒	夏侯惇4		
25075	刚烈	DT_Skill	1	15	0	0	5	0		2	100	100	0	31	16	2		10002|5		data/JXJEffect/Eft_Sk_Fanwei_01.cre	0	5|5|5	提升自身5米范围内本队士兵30%物理反弹，20%法术反弹，持续5.5秒	夏侯惇5		
25076	刚烈	DT_Skill	1	15	0	0	5	0		2	100	100	0	31	16	2		10002|6		data/JXJEffect/Eft_Sk_Fanwei_01.cre	0	5|5|5	提升自身5米范围内本队士兵30%物理反弹，35%法术反弹，持续6秒	夏侯惇6		
25077	刚烈	DT_Skill	1	15	0	0	5	0		2	100	100	0	31	16	2		10002|7		data/JXJEffect/Eft_Sk_Fanwei_01.cre	0	5|5|5	提升自身5米范围内本队士兵30%物理反弹，50%法术反弹，持续6.5秒	夏侯惇7		
25078	刚烈	DT_Skill	1	15	0	0	5	0		2	100	100	0	31	16	2		10002|8		data/JXJEffect/Eft_Sk_Fanwei_01.cre	0	5|5|5	提升自身5米范围内本队士兵30%物理反弹，65%法术反弹，持续7秒	夏侯惇8		
25079	刚烈	DT_Skill	1	15	0	0	5	0		2	100	100	0	31	16	2		10002|9		data/JXJEffect/Eft_Sk_Fanwei_01.cre	0	5|5|5	提升自身5米范围内本队士兵30%物理反弹，80%法术反弹，持续8秒	夏侯惇9		
25080	疾射	DT_Skill	1	15	0	20	-1		3200	2	100	100	0	70	70	2				data/JXJEffect/Eft_Sk_Fanwei_01.cre	1		对选定的敌军部队造成普通攻击400%的伤害	夏侯渊0		
25081	疾射	DT_Skill	1	15	0	20	-1		4000	2	100	100	0	70	70	2				data/JXJEffect/Eft_Sk_Fanwei_01.cre	1		对选定的敌军部队造成普通攻击500%的伤害	夏侯渊1		
25082	疾射	DT_Skill	1	15	0	20	-1		4800	2	100	100	0	70	70	2				data/JXJEffect/Eft_Sk_Fanwei_01.cre	1		对选定的敌军部队造成普通攻击600%的伤害	夏侯渊2		
25083	疾射	DT_Skill	1	15	0	20	-1		5600	2	100	100	0	70	70	2				data/JXJEffect/Eft_Sk_Fanwei_01.cre	1		对选定的敌军部队造成普通攻击700%的伤害	夏侯渊3		
25084	疾射	DT_Skill	1	15	0	20	-1		6400	2	100	100	0	70	70	2				data/JXJEffect/Eft_Sk_Fanwei_01.cre	1		对选定的敌军部队造成普通攻击800%的伤害	夏侯渊4		
25085	疾射	DT_Skill	1	15	0	20	-1		6400	2	100	100	0	70	70	2		10020|0		data/JXJEffect/Eft_Sk_Fanwei_01.cre	1		对选定的敌军部队造成普通攻击800%的法术伤害，同时对其8米范围内敌军部队造成30%的溅射伤害	夏侯渊5		
25086	疾射	DT_Skill	1	15	0	20	-1		6400	2	100	100	0	70	70	2		10020|1		data/JXJEffect/Eft_Sk_Fanwei_01.cre	1		对选定的敌军部队造成普通攻击800%的法术伤害，同时对其8米范围内敌军部队造成40%的溅射伤害	夏侯渊6		
25087	疾射	DT_Skill	1	15	0	20	-1		6400	2	100	100	0	70	70	2		10020|2		data/JXJEffect/Eft_Sk_Fanwei_01.cre	1		对选定的敌军部队造成普通攻击800%的法术伤害，同时对其8米范围内敌军部队造成50%的溅射伤害	夏侯渊7		
25088	疾射	DT_Skill	1	15	0	20	-1		6400	2	100	100	0	70	70	2		10020|3		data/JXJEffect/Eft_Sk_Fanwei_01.cre	1		对选定的敌军部队造成普通攻击800%的法术伤害，同时对其8米范围内敌军部队造成60%的溅射伤害	夏侯渊8		
25089	疾射	DT_Skill	1	15	0	20	-1		6400	2	100	100	0	70	70	2		10020|4		data/JXJEffect/Eft_Sk_Fanwei_01.cre	1		对选定的敌军部队造成普通攻击800%的法术伤害，同时对其8米范围内敌军部队造成80%的溅射伤害	夏侯渊9		
25090	突袭	DT_Skill	1	15	0	15	-1		1600	2	100	100	0	70	70	2		10001|0		data/JXJEffect/Eft_Sk_Fanwei_01.cre	1	15|15|15	突袭15米范围内的指定敌方部队使其眩晕1秒，若目标为弓兵，则额外造成普通攻击200%的伤害	张辽0		
25091	突袭	DT_Skill	1	15	0	16	-1		2400	2	100	100	0	70	70	2		10001|1		data/JXJEffect/Eft_Sk_Fanwei_01.cre	1	16|16|16	突袭16米范围内的指定敌方部队使其眩晕2秒，若目标为弓兵，则额外造成普通攻击300%的伤害	张辽1		
25092	突袭	DT_Skill	1	15	0	17	-1		3200	2	100	100	0	70	70	2		10001|2		data/JXJEffect/Eft_Sk_Fanwei_01.cre	1	17|17|17	突袭17米范围内的指定敌方部队使其眩晕3秒，若目标为弓兵，则额外造成普通攻击400%的伤害	张辽2		
25093	突袭	DT_Skill	1	15	0	18	-1		4000	2	100	100	0	70	70	2		10001|3		data/JXJEffect/Eft_Sk_Fanwei_01.cre	1	18|18|18	突袭18米范围内的指定敌方部队使其眩晕4秒，若目标为弓兵，则额外造成普通攻击500%的伤害	张辽3		
25094	突袭	DT_Skill	1	15	0	19	-1		4800	2	100	100	0	70	70	2		10001|4		data/JXJEffect/Eft_Sk_Fanwei_01.cre	1	19|19|19	突袭19米范围内的指定敌方部队使其眩晕5秒，若目标为弓兵，则额外造成普通攻击600%的伤害	张辽4		
25095	突袭	DT_Skill	1	15	0	22	-1		5200	2	100	100	0	70	70	2		10001|5		data/JXJEffect/Eft_Sk_Fanwei_01.cre	1	22|22|22	突袭22米范围内的指定敌方部队使其眩晕5秒，并使其周围5米范围的敌军降低50%攻速和20%移速，持续5秒/n若目标为弓兵，则造成普通攻击650%的法术伤害	张辽5		
25096	突袭	DT_Skill	1	15	0	24	-1		5600	2	100	100	0	70	70	2		10001|6		data/JXJEffect/Eft_Sk_Fanwei_01.cre	1	24|24|24	突袭24米范围内的指定敌方部队使其眩晕5秒，并使其周围5米范围的敌军降低80%攻速和30%移速，持续5秒/n若目标为弓兵，则造成普通攻击700%的法术伤害	张辽6		
25097	突袭	DT_Skill	1	15	0	26	-1		6000	2	100	100	0	70	70	2		10001|7		data/JXJEffect/Eft_Sk_Fanwei_01.cre	1	26|26|26	突袭26米范围内的指定敌方部队使其眩晕5秒，并使其周围5米范围的敌军降低120%攻速和40%移速，持续5秒/n若目标为弓兵，则造成普通攻击750%的法术伤害	张辽7		
25098	突袭	DT_Skill	1	15	0	28	-1		6400	2	100	100	0	70	70	2		10001|8		data/JXJEffect/Eft_Sk_Fanwei_01.cre	1	28|28|28	突袭28米范围内的指定敌方部队使其眩晕5秒，并使其周围5米范围的敌军降低160%攻速和50%移速，持续5秒/n若目标为弓兵，则造成普通攻击800%的法术伤害	张辽8		
25099	突袭	DT_Skill	1	15	0	30	-1		7200	2	100	100	0	70	70	2		10001|9		data/JXJEffect/Eft_Sk_Fanwei_01.cre	1	30|30|30	突袭30米范围内的指定敌方部队使其眩晕5秒，并使其周围5米范围的敌军降低200%攻速和60%移速，持续5秒/n若目标为弓兵，则造成普通攻击900%的法术伤害	张辽9		
25100	威风	DT_Skill	1	15	0	0	10	0		2	100	100	0	31	54	2		10004|0		data/JXJEffect/Eft_Sk_Fanwei_01.cre	0	10|10|10	提升周围10米范围内友方骑兵部队50%攻击速度，持续5秒	徐晃0		
25101	威风	DT_Skill	1	15	0	0	10	0		2	100	100	0	31	54	2		10004|1		data/JXJEffect/Eft_Sk_Fanwei_01.cre	0	10|10|10	提升周围10米范围内友方骑兵部队50%攻击速度，持续6秒	徐晃1		
25102	威风	DT_Skill	1	15	0	0	10	0		2	100	100	0	31	54	2		10004|2		data/JXJEffect/Eft_Sk_Fanwei_01.cre	0	10|10|10	提升周围10米范围内友方骑兵部队50%攻击速度，持续7秒	徐晃2		
25103	威风	DT_Skill	1	15	0	0	10	0		2	100	100	0	31	54	2		10004|3		data/JXJEffect/Eft_Sk_Fanwei_01.cre	0	10|10|10	提升周围10米范围内友方骑兵部队50%攻击速度，持续8秒	徐晃3		
25104	威风	DT_Skill	1	15	0	0	10	0		2	100	100	0	31	54	2		10004|4		data/JXJEffect/Eft_Sk_Fanwei_01.cre	0	10|10|10	提升周围10米范围内友方骑兵部队50%攻击速度，持续9秒	徐晃4		
25105	威风	DT_Skill	1	15	0	0	10	0		2	100	100	0	31	54	2		10004|5		data/JXJEffect/Eft_Sk_Fanwei_01.cre	0	10|10|10	提升周围10米范围内友方骑兵部队58%攻击速度和20%物伤加成，持续9秒，清除己方骑兵所有负面状态，并且技能免疫，持续4秒	徐晃5		
25106	威风	DT_Skill	1	15	0	0	10	0		2	100	100	0	31	54	2		10004|6		data/JXJEffect/Eft_Sk_Fanwei_01.cre	0	10|10|10	提升周围10米范围内友方骑兵部队66%攻击速度和25%物伤加成，持续9秒，清除己方骑兵所有负面状态，并且技能免疫，持续5秒	徐晃6		
25107	威风	DT_Skill	1	15	0	0	10	0		2	100	100	0	31	54	2		10004|7		data/JXJEffect/Eft_Sk_Fanwei_01.cre	0	10|10|10	提升周围10米范围内友方骑兵部队74%攻击速度和30%物伤加成，持续9秒，清除己方骑兵所有负面状态，并且技能免疫，持续6秒	徐晃7		
25108	威风	DT_Skill	1	15	0	0	10	0		2	100	100	0	31	54	2		10004|8		data/JXJEffect/Eft_Sk_Fanwei_01.cre	0	10|10|10	提升周围10米范围内友方骑兵部队82%攻击速度和35%物伤加成，持续9秒，清除己方骑兵所有负面状态，并且技能免疫，持续7秒	徐晃8		
25109	威风	DT_Skill	1	15	0	0	10	0		2	100	100	0	31	54	2		10004|9		data/JXJEffect/Eft_Sk_Fanwei_01.cre	0	10|10|10	提升周围10米范围内友方骑兵部队100%攻击速度和50%物伤加成，持续9秒，清除己方骑兵所有负面状态，并且技能免疫，持续9秒	徐晃9		
25120	金刚	DT_Skill	1		0						0	0				1			21500|0		1		普通攻击有10%概率提高自身4米范围内己方单位20%护甲，持续5秒	于禁0		
25121	金刚	DT_Skill	1		0						0	0				1			21500|1		1		普通攻击有10%概率提高自身4米范围内己方单位30%护甲，持续5秒	于禁1		
25122	金刚	DT_Skill	1		0						0	0				1			21500|2		1		普通攻击有10%概率提高自身4米范围内己方单位40%护甲，持续5秒	于禁2		
25123	金刚	DT_Skill	1		0						0	0				1			21500|3		1		普通攻击有10%概率提高自身4米范围内己方单位50%护甲，持续5秒	于禁3		
25124	金刚	DT_Skill	1		0						0	0				1			21500|4		1		普通攻击有10%概率提高自身4米范围内己方单位60%护甲，持续5秒	于禁4		
25125	金刚	DT_Skill	1		0						0	0				1			21500|5		1		普通攻击有11%概率提高自身4米范围内己方单位70%护甲和40%格挡，持续5.5秒	于禁5		
25126	金刚	DT_Skill	1		0						0	0				1			21500|6		1		普通攻击有12%概率提高自身4米范围内己方单位80%护甲和50%格挡，持续6秒	于禁6		
25127	金刚	DT_Skill	1		0						0	0				1			21500|7		1		普通攻击有13%概率提高自身4米范围内己方单位90%护甲和60%格挡，持续6.5秒	于禁7		
25128	金刚	DT_Skill	1		0						0	0				1			21500|8		1		普通攻击有14%概率提高自身4米范围内己方单位100%护甲和70%格挡，持续7秒	于禁8		
25129	金刚	DT_Skill	1		0						0	0				1			21500|9		1		普通攻击有15%概率提高自身4米范围内己方单位110%护甲和90%格挡，持续8秒	于禁9		
25130	骁果	DT_Skill	1	15	0	20	0	0		2	100	100	0	31	31	2			20013|0	data/JXJEffect/Eft_Sk_Fanwei_01.cre	0		跳跃至指定位置，使自身进入霸体状态，免疫部分控制效果，且提高自身30%攻速，持续3秒	乐进0		
